Capacity_MW_,Latitude,Longitude,Albedo,MeanAAI,VegetationRatio,PopulationDensity,ProtectedAreaRatio,SlopeTopography,CloudCover,Surface Temperature,AverageDownwardRadiation,Unnamed: 12,Unnamed: 13,MinAlbedo,0,Unnamed: 16,AlbWeight,-2,Unnamed: 19,Cumulative Weight,Min,Normalised Cumulative Weight
0.721240992,-15.803,-45.8886,132.8386037,-0.457578964,0,0.729776703,0,0.054830972,0.45957667,33.83368586,13741495.23,,,,,,,,,9.343089032,,0.773714759
0.769550919,-6.9567,-37.9978,142.3841876,-0.386261436,0,8.436403612,0,0.162330374,0.565584419,33.83556532,14692110.23,,,,,,,,,9.420480562,,0.779873725
0.752685181,-5.6297,-36.9693,124.7082684,-0.396294664,0,1.94118541,0,0.097736813,0.532845576,33.83679919,14218081.11,,,,,,,,,9.602486976,,0.794358144
0.77854846,-10.0991,-45.2815,134.2877092,-0.426091087,0,0.377699126,0,0.087626182,0.64578285,33.83757402,14497499.73,,,,,,,,,9.026884047,,0.748550562
0.745832813,-5.5955,-38.3715,134.4657523,-0.330597841,0.017123511,8.755989216,0,0.08001323,0.512236593,33.84002641,14347319.48,,,,,,,,,8.942438918,,0.741830257
0.75216065,-8.2938,-42.3565,126.900841,-0.394758018,0,1.965122784,0,0.097736813,0.533884537,33.84005575,14217836.42,,,,,,,,,8.800279936,,0.730516973
0.752706487,-4.9643,-36.9106,146.237818,-0.158625221,0.009087759,2.243540312,0,0,0.592424261,33.84898375,14371113.23,,,,,,,,,9.576323561,,0.792276009
0.794063961,-13.3465,-43.2735,133.793475,-0.367759703,0,2.45796882,0,0.052771401,0.699807583,33.85160612,14758660.98,,,,,,,,,9.029417878,,0.748752209
0.776735019,31.79,-103.865,190.9649775,0.202506707,0.001070891,5.824690468,0,0.31748119,0.759435663,33.85302801,14216224.23,,,,,,,,,9.452077913,,0.782388303
0.753224769,-8.693,-41.7161,123.4889869,-0.411449404,0.003859357,2.709175968,0,0.064571477,0.500297432,33.8542209,14493922.61,,,,,,,,,9.293620801,,0.769777983
0.730857732,-15.4474,-43.7037,137.8484428,-0.440901779,0,1.291173964,0,0.038962837,0.470842738,33.85454999,14087828.48,,,,,,,,,9.456628132,,0.782750418
0.780655021,-15.8254,-43.4471,140.5328436,-0.405088241,0,1.043229866,0,0.093805216,0.653096011,33.85543544,14587627.93,,,,,,,,,8.824277346,,0.732426733
0.751807708,-9.5946,-40.864,114.8880612,-0.303974807,0,0.794079987,0,0.081340976,0.513054006,33.85601052,14262951.48,,,,,,,,,8.824277346,,0.732426733
0.763977156,-16.1974,-43.4688,167.866796,-0.383627327,0,2.313824707,0,0.042169817,0.64326154,33.85651708,14480654.86,,,,,,,,,8.824277346,,0.732426733
0.622645525,7.9801,-75.4167,145.4495229,-0.708230917,0.426179928,41.00160692,0,0.573398471,0.316247873,33.85683174,12017069.23,,,,,,,,,8.824277346,,0.732426733
0.784169942,-15.3497,-43.6301,154.8836117,-0.283560635,0,1.514336604,0,0.093805216,0.688709236,33.8570748,14692576.66,,,,,,,,,8.771235065,,0.728205527
0.725199146,-8.8615,-38.2333,132.5968848,-0.45354274,0,0.755165035,0,0.054830972,0.479376847,33.85746085,13741495.23,,,,,,,,,8.598650259,,0.714470898
0.728470982,-9.7106,-40.4572,133.6752534,-0.202901983,0,0.616270612,0,0.081340976,0.490099679,33.86113988,13855392.11,,,,,,,,,9.33512136,,0.773080677
0.660356382,-15.301,-43.582,169.3564599,-0.422072913,0.371847346,6801.329967,0,0.06845054,0.504835228,33.86200127,13738961.98,,,,,,,,,8.725749273,,0.724585681
0.759350172,-16.3301,-43.6001,159.0270249,-0.40055558,0,2.00434479,0,0.042169817,0.605941426,33.86909444,14450025.11,,,,,,,,,9.054967857,,0.750785525
0.768088602,-13.1768,-43.2597,132.1536634,-0.386171379,0,18.24339998,0,0.095654376,0.553948498,33.86988419,14701505.98,,,,,,,,,9.450010797,,0.782223798
0.775022825,-15.3407,-43.626,168.4732296,-0.282914815,0,1.514336912,0,0.093805216,0.66291336,33.86997477,14694514.11,,,,,,,,,8.767681119,,0.727922697
0.697343276,-17.461,-44.8163,151.2830414,-0.275544894,0.364076093,5437.8139,0,0.042169817,0.581555017,33.87257319,14270446.48,,,,,,,,,9.077387262,,0.752569704
0.70489701,-9.412,-38.1442,137.2380291,-0.494106049,0,2.799270499,0,0.057497013,0.424173395,33.87331622,13421177.61,,,,,,,,,9.40015619,,0.778256273
0.784258887,-9.7609,-45.3999,134.9462044,-0.38196062,0,1.831183461,0,0.110001281,0.691299719,33.87569728,14375455.48,,,,,,,,,9.675645444,,0.800180235
0.746145638,-6.3386,-38.8676,132.0832536,-0.403002786,0,14.70022418,0,0.095654376,0.483412662,33.87590206,14386746.23,,,,,,,,,8.809115757,,0.731220145
0.77402931,-10.0916,-45.2644,148.2355356,-0.442451072,0,0.377699142,0,0.087626182,0.643098765,33.88017124,14497499.73,,,,,,,,,9.086329922,,0.753281378
0.800080193,21.0619,-100.5353,152.9048781,-0.200709844,0,41.04414525,0,0.382266462,0.723549979,33.88074899,14540863.36,,,,,,,,,9.671316909,,0.799835762
0.744931151,-5.044,-37.7972,132.1716285,-0.438215345,0,5.771224265,0,0.038962837,0.508998253,33.88171518,14256883.98,,,,,,,,,8.781184112,,0.728997291
0.646597611,34.7321,-118.3136,156.8611128,0.011296869,0.258897314,1226.170555,0,0.103599556,0.577086425,33.88523669,11832775.11,,,,,,,,,8.822763008,,0.732306219
0.757060565,35.0164,-118.1225,246.2619172,0.580472368,0,0.075715544,0,0.31748119,0.75282738,33.88749823,14349975.98,,,,,,,,,8.733322297,,0.725188356
0.770555167,38.6165,-76.9027,201.3634866,0.262475545,0.002853616,3.31629517,0,0.31748119,0.747691787,33.89049184,14216224.23,,,,,,,,,9.111145653,,0.755256262
0.732688653,-4.7417,-42.2744,134.4646225,-0.39959057,0,1.152797724,0,0.038962837,0.469154259,33.89090257,14128981.26,,,,,,,,,9.111145653,,0.755256262
0.777792351,-15.3901,-43.6901,172.9903343,-0.292320695,0,1.599687151,0,0.093805216,0.688744365,33.89216232,14663485.48,,,,,,,,,9.111145653,,0.755256262
0.747824795,-19.7094,-51.4558,158.3980852,-0.397025777,0,1.058930367,0,0.117196329,0.612223195,33.89593057,13866240.23,,,,,,,,,9.099429223,,0.754323846
0.720448128,-8.8522,-38.2299,133.964751,-0.461145065,0,0.738841296,0,0.054830972,0.453866763,33.89726333,13742048.43,,,,,,,,,8.683721018,,0.721240992
0.731716715,-4.8842,-38.838,135.9838426,-0.431422356,0,5.508162625,0,0.164165169,0.464927708,33.89745708,13914254.73,,,,,,,,,9.290767593,,0.769550919
0.749096577,-13.2301,-43.3401,132.9146381,-0.382885856,0,12.09340341,0,0.095654376,0.49404667,33.89763012,14430841.6,,,,,,,,,9.078838308,,0.752685181
0.777177438,24.8205,-100.075,168.0639674,-0.180739906,0.160605926,8.553963919,0,0.480384171,0.757804988,33.89767202,14136069.48,,,,,,,,,9.403827718,,0.77854846
0.780066229,-15.3801,-43.7001,166.1505888,-0.311504255,0,1.670538926,0,0.093805216,0.687341603,33.89771959,14663485.48,,,,,,,,,8.992733718,,0.745832813
0.77441581,-15.9803,-43.4954,149.8462369,-0.378305673,0,1.150800327,0,0.093805216,0.647264836,33.89780195,14512715.86,,,,,,,,,9.072247226,,0.75216065
0.765999228,-16.0372,-43.4443,171.3155059,-0.372758721,0,1.783973215,0,0.042169817,0.659966057,33.89999312,14472232.73,,,,,,,,,9.079106027,,0.752706487
0.714005072,-8.16,-40.5985,127.6788927,-0.382497662,0,1.39705262,0,0.092315286,0.408868716,33.90003952,13707045.11,,,,,,,,,9.598790369,,0.794063961
0.691338294,34.9042,-118.3843,156.8095603,-0.155745448,0.002092455,2.559092069,0,0.041631322,0.547067389,33.90214445,12536739.62,,,,,,,,,9.38104061,,0.776735019
0.795650916,31.6167,-2.2167,221.3198826,0.78760247,0.357500982,27.89828325,0,0.143699452,0.811318187,33.90449619,16755545.86,,,,,,,,,9.085618592,,0.753224769
0.774617992,-17.3331,-44.8577,129.5918676,-0.41163743,0,4.331078421,0,0.162330374,0.550184694,33.90565837,14788501.86,,,,,,,,,8.8045618,,0.730857732
0.731347955,-5.5301,-37.0601,137.6517265,-0.421689266,0,3.124047733,0,0.038962837,0.472782516,33.90690639,14081151.73,,,,,,,,,9.430298059,,0.780655021
0.767514276,29.9138,-110.8643,170.4947397,-0.04763733,0.23221784,1841.878984,0,0.663958549,0.700026057,33.91333027,14378559.23,,,,,,,,,9.067812266,,0.751807708
0.800717141,-13.2311,-43.3464,137.8743447,-0.354932972,0,2.484425644,0,0.052771401,0.736928137,33.91336712,14780704.61,,,,,,,,,9.220729529,,0.763977156
0.748655887,-14.4995,-49.5283,163.5607589,-0.405682432,0,1.058930371,0,0.117196329,0.624249694,33.91561827,13866240.23,,,,,,,,,7.444802993,,0.622645525
0.825151576,31.0218,-6.8306,191.4156174,0.503642343,0.001981531,7.400697734,0,0.280019492,0.714689319,33.92041819,16370214.11,,,,,,,,,9.474465405,,0.784169942
0.746930207,-9.5912,-40.857,116.5427252,-0.293366121,0,0.794080002,0,0.081340976,0.487238026,33.92348546,14262951.48,,,,,,,,,8.733457874,,0.725199146
0.738586611,-4.9264,-41.4223,123.3934708,-0.463428586,0,0.750527235,0,0.041311979,0.491256468,33.92417507,14021901.73,,,,,,,,,8.774570689,,0.728470982
0.729615716,-9.7001,-40.4672,133.60857,-0.202850893,0,0.616270649,0,0.081340976,0.492938584,33.92497938,13855392.11,,,,,,,,,7.91866515,,0.660356382
0.750509363,-17.245,-47.0575,160.3181297,-0.458203404,0,2.565943174,0,0.046502613,0.653766276,33.92521578,13795518.36,,,,,,,,,9.162588374,,0.759350172
0.683791295,28.9377,-99.1077,150.5583394,-0.253498838,0,0,0,0.085420199,0.553980325,33.92587097,12026676.48,,,,,,,,,9.272392602,,0.768088602
0.703418305,-9.4074,-38.1338,135.0986478,-0.487256491,0,2.920577126,0,0.057497013,0.407924914,33.9270123,13436487.7,,,,,,,,,9.359525751,,0.775022825
0.762601353,-12.8965,-45.498,185.2970979,-0.33240073,0,0.067424249,0,0.078593329,0.672991177,33.92744659,14375932.36,,,,,,,,,8.383430227,,0.697343276
0.726473581,-13.6511,-45.7124,136.5047459,-0.429347693,0,6.700561038,0,0.11346177,0.452804572,33.93166346,13891940.36,,,,,,,,,8.478347949,,0.70489701
0.726473581,-5.7004,-37.4053,136.5047459,-0.429347693,0,6.700561038,0,0.11346177,0.452804572,33.93166346,13891940.36,,,,,,,,,9.475583057,,0.784258887
0.77480087,-15.9705,-43.5052,148.2313107,-0.371952611,0,1.150800172,0,0.093805216,0.645138528,33.93283594,14512715.86,,,,,,,,,8.996664567,,0.746145638
0.806181457,-29.1909,26.595,141.5544744,0.128354467,0,0.16512547,0,0.233271644,0.625691005,33.9345548,15627095.61,,,,,,,,,9.347041574,,0.77402931
0.796395159,-13.3411,-43.3538,139.8689213,-0.340572145,0,1.023384849,0,0.052771401,0.713329657,33.93709225,14805074.89,,,,,,,,,9.674388356,,0.800080193
0.755393619,30.1937,-106.4778,182.2948171,0.394026244,0.295397075,3873.146695,0,0.196919009,0.76883922,33.93842587,15023813.86,,,,,,,,,8.981403731,,0.744931151
0.6254099,4.0999,-72.9088,137.8092099,-0.671389828,0.326588809,147.997785,0,0.386887878,0.292189864,33.94011314,12117519.62,,,,,,,,,7.745776984,,0.646597611
0.726917387,-12.6141,-44.0896,130.3183709,-0.328937924,0,3.207392622,0,0.081340976,0.470872516,33.94149382,13810358.36,,,,,,,,,9.133817928,,0.757060565
0.730013118,-4.1047,-41.4398,121.2132198,-0.436491796,0,5.830052809,0,0.041311979,0.438152806,33.94762466,14048359.88,,,,,,,,,9.303386644,,0.770555167
0.730227124,-9.6953,-40.4619,132.1259604,-0.208689163,0,0.616270654,0,0.081340976,0.492084809,33.94791218,13855392.11,,,,,,,,,8.827568551,,0.732688653
0.724136088,-5.3301,-38.8601,135.3367764,-0.40566236,0,4.912298587,0,0.08001323,0.422242438,33.94994024,14056482.23,,,,,,,,,9.394326701,,0.777792351
0.757027574,-15.5089,-48.8346,123.2144728,-0.439245843,0,2.893629047,0,0.097736813,0.540908519,33.95081233,14245190.23,,,,,,,,,9.017764296,,0.747824795
0.70820051,-18.9158,-49.3361,150.9387093,-0.442920977,0,1.639948383,0,0.118872985,0.405932665,33.95219532,13705066.86,,,,,,,,,8.67375815,,0.720448128
0.725248698,-8.8563,-38.2285,133.8053486,-0.451538971,0,0.757759214,0,0.054830972,0.477189841,33.95252211,13741495.23,,,,,,,,,8.815355499,,0.731716715
0.784852738,-9.7317,-45.4361,136.2224105,-0.380098967,0,1.831183428,0,0.110001281,0.692844606,33.95636788,14375455.48,,,,,,,,,9.033745089,,0.749096577
0.78531324,-9.7285,-45.4386,136.804835,-0.378312438,0,1.831183445,0,0.110001281,0.696369101,33.95791036,14375455.48,,,,,,,,,9.386599909,,0.777177438
0.764830612,-4.5645,-37.768,139.8311524,-0.387441345,0.006239349,15.02348261,0,0.095654376,0.549214215,33.95803342,14701505.98,,,,,,,,,9.422899503,,0.780066229
0.668588113,5.6221,-0.176,142.4577288,0.229188141,0.161443245,6912.883067,0,0,0.26576786,33.95942055,14841497.48,,,,,,,,,9.351898198,,0.77441581
0.651850721,-5.3156,-39.5744,155.7590273,-0.47171936,0.285141038,2194.956584,0,0.06941057,0.356763218,33.95978044,13460636.11,,,,,,,,,9.246138222,,0.765999228
0.783543968,-15.3901,-43.7101,154.0753303,-0.328329745,0,1.599687079,0,0.093805216,0.680471671,33.95999019,14663485.48,,,,,,,,,8.592796845,,0.714005072
0.783543968,-15.3901,-43.7101,154.0753303,-0.328329745,0,1.599687079,0,0.093805216,0.680471671,33.95999019,14663485.48,,,,,,,,,8.30797361,,0.691338294
0.777394682,33.142,-115.468,192.5635956,0.480299774,0,0,0,0.386859834,0.751010255,33.96024692,14270865.14,,,,,,,,,9.618731518,,0.795650916
0.752351204,-17.2389,-47.0486,158.669599,-0.464190901,0,2.565943237,0,0.046502613,0.655143507,33.96051595,13817887.1,,,,,,,,,9.354438752,,0.774617992
0.761753213,-5.2572,-37.9729,154.7851631,-0.400253355,0,2.004344804,0,0.042169817,0.606653664,33.96320828,14450025.11,,,,,,,,,8.810721784,,0.731347955
0.772439258,-15.3478,-43.6367,182.5271043,-0.271186212,0,1.825176757,0,0.093805216,0.66987359,33.96632088,14694514.11,,,,,,,,,9.265175806,,0.767514276
0.313952883,19.0371,-98.2012,182.9391379,0.432404706,0.395753075,1006.582873,0,0.048469026,0.771045066,33.96702399,9999,,,,,,,,,9.682392036,,0.800717141
0.731738251,-5.5301,-37.0701,139.063745,-0.413630137,0,3.122936594,0,0.038962837,0.474782413,33.9691783,14081151.73,,,,,,,,,9.028207528,,0.748655887
0.746765575,-4.9505,-37.596,151.5010378,-0.425623887,0,1.55670088,0,0.11346177,0.525982618,33.96976676,14283269.73,,,,,,,,,9.989427063,,0.825151576
0.783045691,-15.4001,-43.7401,147.3537903,-0.311187151,0,1.599687096,0,0.093805216,0.666516084,33.97043706,14663485.48,,,,,,,,,9.006523205,,0.746930207
0.751413001,-4.7977,-37.4362,155.3221522,-0.347362984,0,6.577827457,0,0,0.514131035,33.97173613,14789908.61,,,,,,,,,8.901680341,,0.738586611
0.744071061,10.5025,7.4378,164.9127013,0.464545169,0.415093554,4183.554967,0,0.09106373,0.526378161,33.97283843,16688106.23,,,,,,,,,8.788955036,,0.729615716
0.772165821,29.3862,-8.0379,281.6272022,0.430822614,0,10.10794093,0,0.290144086,0.708692009,33.97378057,15528981.48,,,,,,,,,9.051497689,,0.750509363
0.772165821,32.8838,-4.7101,281.6272022,0.430822614,0,10.10794093,0,0.290144086,0.708692009,33.97378057,15528981.48,,,,,,,,,8.213140514,,0.683791295
0.772165821,32.8838,-4.7101,281.6272022,0.430822614,0,10.10794093,0,0.290144086,0.708692009,33.97378057,15528981.48,,,,,,,,,8.459767031,,0.703418305
0.772165821,32.8838,-4.7101,281.6272022,0.430822614,0,10.10794093,0,0.290144086,0.708692009,33.97378057,15528981.48,,,,,,,,,9.203441647,,0.762601353
0.772165821,32.8838,-4.7101,281.6272022,0.430822614,0,10.10794093,0,0.290144086,0.708692009,33.97378057,15528981.48,,,,,,,,,8.749472,,0.726473581
0.770125251,27.908,-0.317,206.6588067,0.421311047,0,24.43637239,0,0.342280656,0.674993365,33.9746344,14724000.36,,,,,,,,,8.749472,,0.726473581
0.756852322,-8.3801,-42.1401,118.996503,-0.357729186,0,1.813401832,0,0.097736813,0.530697624,33.97589563,14282533.48,,,,,,,,,9.356736734,,0.77480087
0.75891685,-3.8105,-41.5829,134.269532,-0.531863697,0,2.579651761,0,0.145214215,0.571410925,33.97710544,14112566.73,,,,,,,,,9.751054814,,0.806181457
0.728635802,-9.6983,-40.4519,134.1798175,-0.196067334,0,0.61627064,0,0.081340976,0.492022103,33.97750789,13819599.84,,,,,,,,,9.628083429,,0.796395159
0.776842574,-15.6755,-45.368,138.0979037,-0.426133981,0,0.530939047,0,0.087626182,0.636422772,33.9781665,14497499.73,,,,,,,,,9.112871636,,0.755393619
0.773577444,-15.939,-43.525,154.0884155,-0.371264478,0.005274569,1.150800273,0,0.093805216,0.642459692,33.98248685,14559164.61,,,,,,,,,7.479539206,,0.6254099
0.756001782,-8.3701,-42.1401,121.9439746,-0.359385845,0,1.813401807,0,0.097736813,0.530889028,33.98314598,14282533.48,,,,,,,,,8.755048723,,0.726917387
0.799844166,-13.2201,-43.3201,135.0603573,-0.357555677,0,2.498495129,0,0.052771401,0.723155815,33.98591301,14783204.72,,,,,,,,,8.793948663,,0.730013118
0.749027343,-11.1534,-41.3395,137.0545869,-0.406825516,0,17.85798689,0,0.08001323,0.51188716,33.98850829,14347319.48,,,,,,,,,8.796637783,,0.730227124
0.781818328,25.4444,-102.185,169.8489229,-0.009775663,0.186558909,2416.303082,0,0.196919009,0.776980824,33.98852523,15024455.05,,,,,,,,,8.720099838,,0.724136088
0.750910137,-6.377,-38.8579,133.2847414,-0.378184491,0,12.32056944,0,0.095654376,0.502756913,33.98890963,14413944.29,,,,,,,,,9.133403376,,0.757027574
0.78590354,-15.3514,-43.6189,152.4784797,-0.284091718,0,1.51433658,0,0.093805216,0.68752187,33.98909724,14690175.4,,,,,,,,,8.519858637,,0.70820051
0.745156292,22.3272,-100.949,166.7225825,0.005661184,0.395436094,4898.07582,0,0.420633644,0.743884532,33.98952925,14566727.36,,,,,,,,,8.734080527,,0.725248698
0.782789717,-14.8778,-43.6012,141.2124761,-0.391383716,0,2.697284932,0,0.042954378,0.659572133,33.9910142,14675300.61,,,,,,,,,9.483045189,,0.784852738
0.7352556,27.7517,-81.8629,179.4876235,0.434447174,0.32944421,2406.906794,0,0.31748119,0.76378045,33.99561397,14116035.61,,,,,,,,,9.488831704,,0.78531324
0.772421274,-12.8277,-45.6256,160.80225,-0.232325826,0,0.001391119,0,0.078593329,0.678068994,33.99688215,14421976.73,,,,,,,,,9.231453772,,0.764830612
0.735240393,-9.8414,-40.5436,117.9850455,-0.307909642,0,0.961578147,0,0.081340976,0.485463553,33.99736066,13853755.14,,,,,,,,,8.02210236,,0.668588113
0.749389194,-10.9338,-41.3585,143.5170561,-0.432197886,0,0.652452021,0,0.126904771,0.535629396,34.00009274,14184642.36,,,,,,,,,7.811785827,,0.651850721
0.752175843,-7.6192,-40.6128,145.2349119,-0.424561208,0,0.652452029,0,0.126904771,0.553919826,34.00235913,14184642.36,,,,,,,,,9.466599613,,0.783543968
0.800899847,-6.3562,-38.8482,130.7836867,-0.336775523,0.002243567,1.023384908,0,0.052771401,0.718216498,34.00507341,14813739.36,,,,,,,,,9.466599613,,0.783543968
0.70995362,35.2897,-80.2356,316.5351547,0.720958471,0,0,0,0.189825773,0.708608801,34.00797849,14039264.61,,,,,,,,,9.389329725,,0.777394682
0.70995362,34.8476,-78.8774,316.5351547,0.720958471,0,0,0,0.189825773,0.708608801,34.00797849,14039264.61,,,,,,,,,9.074641657,,0.752351204
0.70995362,26.5234,-99.0171,316.5351547,0.720958471,0,0,0,0.189825773,0.708608801,34.00797849,14039264.61,,,,,,,,,9.19278419,,0.761753213
0.70995362,33.5374,-113.162,316.5351547,0.720958471,0,0,0,0.189825773,0.708608801,34.00797849,14039264.61,,,,,,,,,9.32706151,,0.772439258
0.70995362,35.6001,-115.4001,316.5351547,0.720958471,0,0,0,0.189825773,0.708608801,34.00797849,14039264.61,,,,,,,,,3.565873324,,0.313952883
0.70995362,35.6001,-115.4001,316.5351547,0.720958471,0,0,0,0.189825773,0.708608801,34.00797849,14039264.61,,,,,,,,,8.815626105,,0.731738251
0.70995362,35.6001,-115.4001,316.5351547,0.720958471,0,0,0,0.189825773,0.708608801,34.00797849,14039264.61,,,,,,,,,9.004454492,,0.746765575
0.777586764,-6.9536,-37.3543,127.3094745,-0.453944617,3.14E-05,3.707522794,0,0.162330374,0.559327151,34.00800485,14755621.61,,,,,,,,,9.460338434,,0.783045691
0.79902589,-13.3201,-43.3682,131.3348271,-0.324342102,0.010097256,2.484425634,0,0.052771401,0.718076505,34.01036668,14788949.36,,,,,,,,,9.062852512,,0.751413001
0.620522023,9.1846,-75.3802,150.5076727,-0.663433447,0.353998384,163.8448013,0,0.026831863,0.357077057,34.01045418,12362639.11,,,,,,,,,8.970596116,,0.744071061
0.695220347,29.2823,-100.2098,156.102168,-0.112951458,0,0.015163868,0,0.115659706,0.57500119,34.01352723,12330365.61,,,,,,,,,9.323625579,,0.772165821
0.770915494,-15.9801,-43.4601,168.0187748,-0.384713849,0,1.150800178,0,0.093805216,0.654399052,34.01521903,14512715.86,,,,,,,,,9.323625579,,0.772165821
0.753608907,7.3264,13.5821,161.9165082,-0.207888219,0.432584491,15.25067337,0,0.151418358,0.528077671,34.01631711,16277961.11,,,,,,,,,9.323625579,,0.772165821
0.774746323,-10.1235,-45.2886,147.6732115,-0.438876661,0,0.377699136,0,0.087626182,0.63929148,34.01886101,14497499.73,,,,,,,,,9.323625579,,0.772165821
0.777817953,-14.7731,-43.629,172.0703814,-0.326995777,0,2.219068513,0,0.042954378,0.691434919,34.02113135,14666030.61,,,,,,,,,9.323625579,,0.772165821
0.750005781,-8.416,-35.958,116.2631258,-0.298682989,0,0.794079997,0,0.081340976,0.497993458,34.02134669,14262951.48,,,,,,,,,9.297984451,,0.770125251
0.744799413,-9.6182,-40.7074,132.2127918,-0.334076806,0,2.457460243,0,0.081340976,0.523010114,34.02324259,14086772.73,,,,,,,,,9.131201221,,0.756852322
0.746900602,-7.6056,-45.151,132.9014099,-0.512124574,0,0.947737532,0,0.010890507,0.535600026,34.02559688,14130309.78,,,,,,,,,9.157143393,,0.75891685
0.773757027,35.218,-80.536,201.1561299,0.538147548,0,0,0,0.413821936,0.746430322,34.02590228,14229995.48,,,,,,,,,8.776641758,,0.728635802
0.689375676,10.518,-74.1821,152.9160518,-0.695250034,0.366792931,19.39010921,0,0.473578155,0.513649434,34.02674015,13033269.36,,,,,,,,,9.38239211,,0.776842574
0.689375676,5.5508,-74.004,152.9160518,-0.695250034,0.366792931,19.39010921,0,0.473578155,0.513649434,34.02674015,13033269.36,,,,,,,,,9.341363578,,0.773577444
0.764303281,-16.2301,-43.5153,165.2546108,-0.387569127,0,3.802451097,0,0.042169817,0.6316951,34.02749211,14480654.86,,,,,,,,,9.120513611,,0.756001782
0.74870189,-4.1053,-41.3126,128.6682903,-0.486401386,0,3.401679044,0,0.041311979,0.525974678,34.02790931,14165965.48,,,,,,,,,9.671422515,,0.799844166
0.756151337,-8.3901,-42.1501,120.1575169,-0.359953297,0,1.81340184,0,0.097736813,0.529519079,34.03065205,14260531.11,,,,,,,,,9.032875121,,0.749027343
0.866268152,-33.0843,-70.8583,200.2082516,0.762886303,0.382967725,0.181614166,0,1.030746102,0.920072068,34.03105149,16812325.61,,,,,,,,,9.444915791,,0.781818328
0.680950057,-9.9038,-37.9245,157.6653364,-0.548306527,0,3.474272784,0,0.110389128,0.352598215,34.03235523,13125615.73,,,,,,,,,9.056533684,,0.750910137
0.729809909,-17.3766,-44.6656,150.758339,-0.395732151,0,6.438520528,0,0.164165169,0.466232184,34.03632716,13979222.11,,,,,,,,,9.496249222,,0.78590354
0.779814429,19.7133,-71.3807,138.353394,-0.261025156,0,5.090966417,0,0,0.690977993,34.03964606,14444386.61,,,,,,,,,8.984232771,,0.745156292
0.731664071,-9.7136,-40.4667,135.0731797,-0.200624825,0,0.621150616,0,0.081340976,0.500831328,34.04156061,13855392.11,,,,,,,,,9.457121945,,0.782789717
0.775978486,-5.3395,-37.4214,151.4823153,-0.37760124,0,1.15080016,0,0.093805216,0.651414523,34.04171475,14512715.86,,,,,,,,,8.859823954,,0.7352556
0.784873577,-15.3962,-43.848,137.2500398,-0.412560602,0,2.149203273,0,0.093805216,0.653471934,34.04251358,14630992.41,,,,,,,,,9.326835523,,0.772421274
0.724416482,-11.6697,-41.8113,142.7169215,-0.402695694,0,7.956837294,0,0.11346177,0.437424646,34.0445511,13966672.73,,,,,,,,,8.859632871,,0.735240393
0.732447972,-6.2624,-36.4522,146.8783688,-0.439901019,0.002241223,2.676822505,0,0.117505275,0.421408531,34.04459081,14384905.36,,,,,,,,,9.037422017,,0.749389194
0.740344604,-6.3622,-38.9591,142.075827,-0.413049565,0,17.33357882,0,0.095654376,0.476337851,34.04491675,14287146.86,,,,,,,,,9.072438135,,0.752175843
0.772727596,32.8744,-6.9199,195.6423569,0.313647368,0.44037861,6932.754974,0,0.949708223,0.746572549,34.0465077,15410814.86,,,,,,,,,9.684687848,,0.800899847
0.772727596,32.8744,-6.9199,195.6423569,0.313647368,0.44037861,6932.754974,0,0.949708223,0.746572549,34.0465077,15410814.86,,,,,,,,,8.541887642,,0.70995362
0.772069328,-15.3083,-43.6407,181.3996636,-0.274791667,0,1.51433656,0,0.093805216,0.661614774,34.04828173,14694514.11,,,,,,,,,8.541887642,,0.70995362
0.78679502,-15.2983,-43.6191,144.8362774,-0.287815239,0,1.514336538,0,0.093805216,0.674941925,34.04884955,14694514.11,,,,,,,,,8.541887642,,0.70995362
0.724437006,-11.6694,-41.8111,143.0345534,-0.402987191,0,7.956837287,0,0.11346177,0.437853762,34.04904168,13966672.73,,,,,,,,,8.541887642,,0.70995362
0.776525997,-6.9581,-37.3206,130.2757358,-0.467983017,0.002287506,8.008878652,0,0.162330374,0.557286026,34.05055218,14755487.36,,,,,,,,,8.541887642,,0.70995362
0.776093897,20.9296,-103.0293,172.7375708,-0.307218069,0,27.35582244,0,0.110743135,0.723315914,34.0509438,14292080.86,,,,,,,,,8.541887642,,0.70995362
0.732979442,-9.7069,-40.4767,133.3213469,-0.213729298,0,0.616270664,0,0.081340976,0.503414751,34.05218924,13855392.11,,,,,,,,,8.541887642,,0.70995362
0.786439705,18.2269,-78.1023,124.0595296,-0.376132755,0,0.011853991,0,0.403959364,0.684306556,34.05252416,13821339.36,,,,,,,,,9.391743358,,0.777586764
0.786439705,30.1509,-111.094,124.0595296,-0.376132755,0,0.011853991,0,0.403959364,0.684306556,34.05252416,13821339.36,,,,,,,,,9.66114033,,0.79902589
0.786439705,20.4316,-103.308,124.0595296,-0.376132755,0,0.011853991,0,0.403959364,0.684306556,34.05252416,13821339.36,,,,,,,,,7.418119766,,0.620522023
0.786439705,20.7426,-103.444,124.0595296,-0.376132755,0,0.011853991,0,0.403959364,0.684306556,34.05252416,13821339.36,,,,,,,,,8.356754203,,0.695220347
0.786439705,21.0632,-100.5641,124.0595296,-0.376132755,0,0.011853991,0,0.403959364,0.684306556,34.05252416,13821339.36,,,,,,,,,9.30791439,,0.770915494
